frame,head_center_x,head_center_y,beak_tip_x,beak_tip_y,left_eye_x,left_eye_y,rigth_eye_x,rigth_eye_y,body_x,body_y,tail_x,tail_y,RF_x,RF_y,RF_visible
23433,726.9935913085938,423.0452880859375,746.6820678710938,446.6089782714844,740.5093383789062,415.93212890625,703.8238525390625,431.97955322265625,695.3200073242188,372.28515625,715.6844482421875,283.8179016113281,200,200,n
23434,726.9971313476562,423.0402526855469,746.72802734375,446.6960144042969,742.696533203125,415.95068359375,703.8092041015625,432.0744018554688,695.2628173828125,372.46923828125,715.78271484375,283.7555847167969,200,200,n
23435,725.0174560546875,423.44439697265625,745.884765625,444.9935302734375,738.263427734375,415.4051818847656,704.6511840820312,432.71722412109375,693.9154663085938,372.9197998046875,716.5107421875,284.0002136230469,200,200,n
23436,725.1749877929688,423.4293212890625,745.8961791992188,445.08489990234375,738.4445190429688,415.7455749511719,704.5631103515625,432.5072021484375,694.2796020507812,373.0184326171875,716.8027954101562,283.8896484375,200,200,n
23437,725.00146484375,423.47747802734375,745.6995849609375,445.0640258789063,738.3048706054688,415.693359375,704.4454956054688,432.65325927734375,694.1459350585938,373.2652587890625,716.3865966796875,283.7793884277344,200,200,n
23438,724.86181640625,424.1070556640625,745.4786376953125,445.65374755859375,740.3565063476562,413.131103515625,704.5177001953125,433.4044799804688,694.030517578125,373.4761962890625,714.1416625976562,283.7366027832031,200,200,n
23439,716.4500732421875,430.7003479003906,728.2474365234375,455.0187377929688,732.6904907226562,415.6164245605469,700.0219116210938,435.605224609375,695.0342407226562,372.2000122070313,707.8762817382812,287.034912109375,200,200,y
23440,704.9560546875,428.6019592285156,714.2351684570312,460.9398498535156,725.5258178710938,420.2506103515625,684.860107421875,433.9381408691406,694.1520385742188,373.5733337402344,718.282470703125,282.3409118652344,200,200,y
23441,704.3518676757812,428.2339477539063,713.4500732421875,460.6673278808594,724.7174072265625,419.9716796875,684.0327758789062,432.8696899414063,696.009521484375,375.80078125,721.9024047851562,281.81939697265625,200,200,y
23442,703.8258056640625,428.0012512207031,712.758544921875,460.55615234375,724.341796875,420.0498352050781,683.5450439453125,432.50628662109375,696.010009765625,375.9244995117188,721.3070068359375,281.67291259765625,200,200,y
23443,703.4422607421875,428.1579284667969,712.3655395507812,460.7146911621094,723.9794921875,420.2210083007813,683.1798706054688,432.7208251953125,695.7664794921875,376.0046997070313,721.1182861328125,281.79107666015625,200,200,y
23444,703.1707763671875,428.703857421875,712.2971801757812,461.0523681640625,723.3997802734375,420.3577880859375,682.945068359375,433.3948364257813,695.4893188476562,373.9365234375,723.23779296875,282.2894897460937,200,200,y
23445,703.3480224609375,428.61468505859375,712.4033203125,460.8265686035156,723.3890991210938,420.318359375,683.044189453125,433.2781066894531,695.3380737304688,373.5285949707031,721.196533203125,282.2052001953125,200,200,y
23446,703.58935546875,428.40960693359375,712.5281372070312,460.6971740722656,723.5840454101562,420.2019653320313,683.2249755859375,433.23291015625,695.5841064453125,373.2724304199219,721.4345092773438,282.0374450683594,200,200,y
23447,703.080322265625,428.3992309570313,712.2297973632812,460.7038269042969,723.2989501953125,420.09173583984375,682.8236083984375,433.1629638671875,695.7590942382812,373.4035339355469,723.138671875,282.01483154296875,200,200,y
23448,702.8321533203125,428.1134643554688,712.1104125976562,460.5372619628906,723.3109130859375,419.4035339355469,682.6796875,432.6781005859375,695.5604248046875,373.35687255859375,722.9448852539062,281.8057556152344,200,200,y
23449,701.4197998046875,428.1024475097656,713.1770629882812,460.5277099609375,724.554443359375,419.61865234375,681.3790283203125,432.98931884765625,694.25927734375,375.7825927734375,722.0682373046875,281.9080810546875,200,200,y
23450,703.482421875,427.681884765625,711.998046875,460.2531127929688,723.84375,419.650146484375,683.0917358398438,432.0648193359375,695.6610717773438,375.2496948242188,723.2904052734375,281.5516357421875,200,200,y
23451,703.5206298828125,427.5624694824219,712.1776733398438,460.17034912109375,724.095703125,419.76898193359375,683.1546020507812,432.0223388671875,695.8489990234375,375.0770568847656,723.4026489257812,281.3768920898437,200,200,y
23452,703.4817504882812,427.7389526367188,712.10888671875,460.291748046875,724.0410766601562,419.8282470703125,683.15478515625,432.1199340820313,695.721435546875,375.43212890625,721.107421875,281.6172180175781,200,200,y
23453,703.4613037109375,427.71136474609375,712.0869140625,460.1597900390625,723.81103515625,419.673095703125,683.0300903320312,432.1980590820313,695.8446044921875,375.3344421386719,721.1314086914062,281.588623046875,200,200,y
23454,702.8651123046875,428.0737609863281,711.7766723632812,460.4039001464844,723.2962036132812,419.7161254882813,682.4957275390625,432.6130981445313,695.5026245117188,375.6768798828125,722.8641357421875,281.8485107421875,200,200,y
23455,702.9542236328125,428.1209106445313,711.8603515625,460.494873046875,723.3740234375,419.853271484375,682.5170288085938,432.7371215820313,695.6729125976562,373.2627868652344,723.0824584960938,281.85015869140625,200,200,y
23456,703.2947998046875,427.89154052734375,712.7662353515625,460.1827697753906,723.5987548828125,419.50775146484375,682.888671875,433.0104370117188,695.9505615234375,373.05023193359375,723.4642333984375,281.7587280273437,200,200,y
23457,703.1939697265625,427.8648071289063,712.3245849609375,460.2962036132813,723.5696411132812,419.70111083984375,682.8193359375,432.9093322753906,695.3535766601562,373.0897521972656,723.2366943359375,281.759521484375,200,200,y
23458,703.1121215820312,427.9210205078125,712.135498046875,460.2623901367188,723.2445678710938,419.99615478515625,682.7919921875,432.953369140625,695.6531372070312,375.6876220703125,723.2894897460938,281.7779846191406,200,200,y
23674,708.422607421875,431.85986328125,728.7423095703125,460.00244140625,724.2206420898438,419.291015625,688.8710327148438,441.1281127929688,696.5490112304688,375.7854614257813,709.1680908203125,285.1571655273437,200,200,n
23675,708.2337036132812,431.4572143554688,728.695068359375,459.6655883789063,723.7090454101562,416.859375,688.5670166015625,440.57562255859375,696.76953125,375.8544616699219,709.5234375,284.89813232421875,200,200,n
23676,707.7335815429688,431.41156005859375,727.9945068359375,459.69866943359375,721.2410888671875,416.76080322265625,687.8051147460938,440.1856384277344,696.65966796875,375.552001953125,709.3616943359375,285.02789306640625,200,200,n
23677,707.7705688476562,431.357666015625,727.7014770507812,460.03753662109375,723.74267578125,419.0880126953125,687.7470092773438,439.94775390625,696.540283203125,375.1785583496094,709.00146484375,284.8842163085937,200,200,y
23678,707.782470703125,432.0462951660156,727.7628173828125,460.6324768066406,723.725341796875,419.6492309570313,687.7542724609375,440.52825927734375,696.25439453125,375.885009765625,709.4415893554688,285.3747863769531,200,200,y
23679,707.782470703125,432.1051025390625,727.6890869140625,460.63372802734375,723.8089599609375,419.7528076171875,687.8024291992188,440.62591552734375,696.2586059570312,375.96783447265625,709.416015625,285.39599609375,200,200,y
23720,727.3509521484375,432.8707580566406,740.6534423828125,461.832763671875,744.2412109375,429.7203369140625,703.4111938476562,437.95123291015625,696.464111328125,373.8231506347656,712.3974609375,286.03369140625,200,200,y
23724,727.779296875,425.23388671875,753.2704467773438,438.199951171875,740.32470703125,413.059814453125,711.5653076171875,442.30364990234375,696.9227905273438,374.2785949707031,708.0265502929688,278.8601989746094,200,200,n
23725,727.5745239257812,424.20806884765625,753.2506103515625,437.28131103515625,739.8203735351562,409.6673583984375,711.3705444335938,441.2584838867188,696.8590698242188,375.7913208007813,708.1563110351562,278.1029663085937,200,200,n
23726,727.5181884765625,423.7815551757813,753.37548828125,436.7492980957031,739.5665283203125,409.049560546875,711.405517578125,440.65765380859375,696.8101196289062,373.4122314453125,708.555908203125,277.6868591308594,200,200,n
23727,727.50244140625,423.65576171875,755.159912109375,436.5101013183594,739.5237426757812,408.9907531738281,711.4874877929688,440.5931701660156,696.7770385742188,375.3941345214844,708.2838745117188,277.5240783691406,200,200,n
23728,727.50439453125,423.7515869140625,755.2429809570312,436.9597778320313,739.4513549804688,409.043212890625,711.5498046875,440.7911682128906,696.9984741210938,373.0302734375,708.3789672851562,277.67388916015625,200,200,n
23729,727.627197265625,424.02294921875,755.234130859375,437.25244140625,739.7750854492188,409.5637817382813,711.5245361328125,441.03515625,696.83740234375,373.2950134277344,708.6041259765625,277.994873046875,200,200,n
23730,727.6260986328125,424.2888488769531,753.372314453125,437.5455017089844,739.868408203125,409.5988159179688,711.5909423828125,441.2821044921875,696.9065551757812,373.220458984375,708.8743896484375,278.1537475585937,200,200,n
23731,727.57666015625,424.36376953125,753.3260498046875,437.6083984375,739.8269653320312,410.0813598632813,711.5049438476562,441.4371032714844,696.60888671875,373.5255432128906,708.7032470703125,278.1867980957031,200,200,n
23732,727.56982421875,424.6122131347656,753.2019653320312,437.5953063964844,739.5833740234375,409.8385314941406,711.6827392578125,441.7406921386719,697.056640625,376.15869140625,708.6328125,278.374755859375,200,200,n
23733,727.36328125,424.4514770507813,753.21337890625,437.3587036132813,737.1994018554688,409.57135009765625,711.415771484375,441.4583740234375,696.7122192382812,376.354248046875,708.8113403320312,278.2455749511719,200,200,n
23734,727.3690185546875,424.4122924804688,753.10546875,437.5209655761719,739.52392578125,409.2969055175781,711.4326782226562,441.4478759765625,696.61669921875,376.0179138183594,708.6455078125,278.2169189453125,200,200,n
23735,727.279296875,424.47955322265625,753.0620727539062,437.479248046875,739.1589965820312,409.30657958984375,711.5597534179688,441.6936645507813,696.856689453125,376.1670227050781,708.7079467773438,278.2937927246094,200,200,n
23736,727.6190795898438,424.1923828125,753.2635498046875,437.2369995117188,739.8333129882812,409.7474365234375,711.6491088867188,441.4182739257813,697.0308227539062,376.0646362304688,709.248291015625,277.9306335449219,200,200,n
23737,727.753662109375,424.23974609375,753.398193359375,437.3685607910156,739.9711303710938,409.8962097167969,711.68896484375,441.318359375,696.3478393554688,376.068603515625,709.1500854492188,277.9571533203125,200,200,n
23738,727.7026977539062,424.41302490234375,753.2611083984375,437.376220703125,740.0149536132812,412.2764587402344,711.6499633789062,441.5872192382813,696.39453125,373.8603210449219,709.0509033203125,278.11505126953125,200,200,n
23739,727.783203125,424.4312744140625,753.3202514648438,437.3435363769531,740.2567749023438,412.56689453125,711.712890625,441.65142822265625,696.7733154296875,376.0216674804688,709.353515625,278.1716003417969,200,200,n
23740,727.656494140625,424.1751098632813,753.3120727539062,437.1881713867188,739.7628173828125,409.42626953125,711.5421142578125,441.3390502929688,696.6429443359375,375.8384094238281,709.2078857421875,277.9721984863281,200,200,n
23814,727.3338623046875,432.3499145507813,743.02734375,463.9797973632813,740.4442138671875,416.9764404296875,707.2996826171875,440.4608459472656,697.0113525390625,372.8375854492188,699.9954223632812,286.2153625488281,200,200,y
23815,726.9139404296875,432.739990234375,742.9664306640625,464.9376831054688,739.9610595703125,417.860595703125,706.6058959960938,440.8132934570313,699.087158203125,373.06732177734375,702.8565673828125,286.3530578613281,200,200,y
23816,726.7826538085938,432.8251037597656,742.655517578125,465.0657958984375,740.2421875,420.299072265625,704.2108764648438,441.0641784667969,699.505126953125,373.2047729492188,700.1463623046875,286.30841064453125,200,200,y
23817,725.1353149414062,432.9566345214844,741.3102416992188,465.13092041015625,740.6279296875,420.2232360839844,704.9066162109375,440.6687622070313,698.4262084960938,372.9703063964844,701.4132690429688,286.46661376953125,200,200,y
23818,725.1571044921875,432.9549865722656,741.243896484375,465.04791259765625,740.640625,420.0945434570313,704.918701171875,440.610595703125,698.2164916992188,373.0298156738281,701.6107177734375,286.44488525390625,200,200,y
23819,725.2578125,432.8595886230469,741.5352172851562,464.97314453125,740.8063354492188,420.0697021484375,705.0069580078125,440.6163940429688,698.221923828125,373.0530700683594,701.5556640625,286.3439636230469,200,200,y
23820,725.2577514648438,433.02154541015625,741.5299072265625,465.041748046875,740.791015625,420.31488037109375,705.0987548828125,440.8079833984375,697.7685546875,373.3482666015625,701.5738525390625,286.4282531738281,200,200,y
23821,724.9201049804688,433.1343994140625,741.228515625,465.2525024414063,740.3443603515625,420.3533325195313,704.7639770507812,440.8001098632813,697.6932373046875,373.566650390625,701.6826171875,286.58709716796875,200,200,y
23822,725.1096801757812,433.2233276367188,741.4005126953125,465.3698120117188,740.34326171875,420.4421081542969,704.8585205078125,440.9231262207031,698.3846435546875,373.8780212402344,701.6749267578125,286.6444396972656,200,200,y
23823,724.8955078125,433.31158447265625,740.8924560546875,465.4893798828125,740.4588012695312,420.8292236328125,704.705322265625,441.0760498046875,698.1784057617188,373.9712829589844,701.753662109375,286.6675720214844,200,200,y
23824,724.5455932617188,435.1409301757813,740.6376342773438,467.116455078125,739.828857421875,420.0538330078125,704.3177490234375,442.6117858886719,700.2545166015625,374.6295471191406,701.469970703125,288.7191467285156,200,200,y
23825,724.5679931640625,435.143798828125,740.6179809570312,467.1844482421875,738.0344848632812,420.0094604492188,704.3815307617188,442.617919921875,700.0186767578125,374.9177856445313,701.4591064453125,288.7071228027344,200,200,y
23826,724.5459594726562,433.60693359375,740.6781005859375,465.871826171875,740.0247802734375,421.0100708007813,704.4276123046875,441.365966796875,697.6328125,373.7724914550781,701.439453125,286.9121398925781,200,200,y
23827,724.4382934570312,435.1170654296875,740.4545288085938,467.09954833984375,738.0532836914062,420.0786743164063,704.32568359375,442.507080078125,697.533935546875,372.5984191894531,701.290771484375,288.7484130859375,200,200,y
23828,724.558837890625,433.6403198242188,740.6570434570312,465.9619140625,739.8997802734375,421.1851196289063,704.445556640625,441.46868896484375,699.9221801757812,373.6976013183594,701.1468505859375,286.924560546875,200,200,y
23829,724.9287109375,435.3121948242188,740.6072387695312,467.2589111328125,740.7154541015625,422.8042907714844,704.857177734375,443.07415771484375,697.9024047851562,372.5712890625,701.2886352539062,288.8527526855469,200,200,y
23830,727.77978515625,432.989501953125,739.8242797851562,465.3377075195313,744.186767578125,421.9360961914063,704.7919311523438,437.4190979003906,697.2863159179688,373.56689453125,700.826904296875,286.55047607421875,200,200,y
23831,728.757568359375,432.9991455078125,740.4801635742188,465.4482116699219,745.3925170898438,424.3840026855469,705.57080078125,437.0828857421875,697.87646484375,373.4093017578125,701.1447143554688,286.5352478027344,200,200,y
23832,728.83984375,433.1448364257813,740.8727416992188,465.7419128417969,745.63720703125,424.703125,705.47705078125,436.9452819824219,698.211181640625,373.8009338378906,701.116455078125,286.6554260253906,200,200,y
23833,728.7164306640625,432.9959716796875,740.6007080078125,465.7115478515625,745.42529296875,424.6263427734375,705.3656616210938,436.8004150390625,700.5103149414062,373.763671875,701.1668701171875,286.531494140625,200,200,y
23834,728.5328979492188,433.1550903320313,740.7801513671875,465.6484375,745.408203125,424.73968505859375,705.2388305664062,437.3668212890625,700.4520874023438,374.22064208984375,701.1734008789062,286.6722412109375,200,200,y
23835,728.7151489257812,433.22357177734375,741.020263671875,465.65142822265625,745.7347412109375,424.6722412109375,705.5488891601562,437.3946228027344,700.4401245117188,374.1619567871094,701.0792846679688,286.7270812988281,200,200,y
23836,728.7908935546875,433.2674560546875,741.4815063476562,465.54248046875,745.5910034179688,424.4699096679688,705.5075073242188,437.468994140625,700.6307373046875,374.2467041015625,701.22265625,286.8038330078125,200,200,y
23837,728.7757568359375,433.2935485839844,741.5205078125,465.5335083007813,745.801025390625,424.796142578125,705.686767578125,437.87506103515625,700.0390014648438,373.7615356445313,701.128173828125,286.7375793457031,200,200,y
23838,728.7989501953125,433.3782348632813,741.7614135742188,465.5906372070313,745.6282348632812,422.5035095214844,705.596923828125,438.1110534667969,700.0526733398438,374.170654296875,701.2499389648438,286.8844909667969,200,200,y
23839,728.685791015625,434.982666015625,741.5325927734375,466.9730224609375,745.3914794921875,423.5855102539063,705.5410766601562,439.5694580078125,700.1343383789062,375.4467468261719,701.1874389648438,288.61749267578125,200,200,y
23840,728.5604248046875,433.3179931640625,740.8085327148438,466.4727783203125,745.68896484375,425.257080078125,705.2620239257812,437.44189453125,700.5918579101562,374.4221496582031,701.0364990234375,286.82183837890625,200,200,y
23841,728.6953735351562,433.21588134765625,740.8351440429688,466.1904296875,745.7796020507812,425.1661376953125,705.502197265625,437.4495239257813,700.9475708007812,374.3617858886719,701.244384765625,286.7648010253906,200,200,y
23842,728.5452270507812,433.3656921386719,741.0084838867188,466.026611328125,745.4921875,424.9702758789063,705.4566650390625,437.89849853515625,700.4281616210938,373.9802856445313,701.093017578125,286.8876342773437,200,200,y
23843,728.598388671875,433.2579040527344,741.0208129882812,465.9090576171875,745.5372314453125,424.7189331054688,705.614501953125,437.79443359375,700.895751953125,373.64007568359375,701.283203125,286.7294006347656,200,200,y
23844,728.5194091796875,433.3167419433594,741.0684204101562,465.8674926757813,745.2413330078125,424.5637817382813,705.399658203125,437.6866455078125,697.9459838867188,373.8110961914063,701.1942749023438,286.764404296875,200,200,y
23845,728.49658203125,433.43115234375,741.10498046875,465.884765625,745.0682983398438,422.3782958984375,705.3148193359375,437.8620300292969,699.9760131835938,373.9523315429688,701.1708984375,286.8355712890625,200,200,y
23846,728.3909301757812,433.3395080566406,740.9671630859375,465.8186950683594,744.953369140625,422.3671569824219,705.2625122070312,437.82666015625,699.89892578125,373.3928833007813,701.176025390625,286.7580871582031,200,200,y
23847,728.295654296875,433.50390625,741.03564453125,465.9440307617188,744.8526611328125,422.4299926757813,705.1818237304688,437.9573364257813,697.58837890625,373.0110473632813,701.0045166015625,286.9164428710937,200,200,y
23848,728.8283081054688,433.4754638671875,741.4679565429688,465.8876647949219,745.463134765625,424.6376953125,705.3541870117188,438.101806640625,697.8966064453125,373.5034484863281,701.2433471679688,286.86334228515625,200,200,y
23849,728.717529296875,433.3784790039063,741.645263671875,465.8273315429688,745.3671875,422.2946472167969,705.5216064453125,438.3479309082031,698.0130615234375,372.65618896484375,701.3407592773438,286.7632751464844,200,200,y
23850,728.8401489257812,433.6024169921875,741.489501953125,466.1119384765625,745.3348999023438,422.302734375,705.4551391601562,438.1524963378906,697.5439453125,373.26171875,701.32958984375,286.951904296875,200,200,y
23851,730.5740966796875,433.3638000488281,742.5145263671875,466.1073913574219,746.9722290039062,424.58935546875,706.9646606445312,438.22357177734375,698.6289672851562,373.0239868164063,702.7258911132812,286.7738647460937,200,200,y
23852,728.7733154296875,433.5623168945313,741.4000854492188,466.0869140625,745.3314208984375,424.7705383300781,705.2168579101562,437.90826416015625,697.9329833984375,372.7085266113281,701.5093994140625,286.9467468261719,200,200,y
23853,728.7241821289062,433.4898071289063,741.2674560546875,465.9347534179688,745.310546875,424.6308288574219,705.3590698242188,437.9119873046875,697.8093872070312,370.6845703125,701.4351806640625,286.8602905273437,200,200,y
23854,728.849609375,433.4814453125,741.512451171875,465.918212890625,745.39892578125,424.6126403808594,705.4221801757812,437.9005737304688,697.707763671875,372.5817565917969,701.5269165039062,286.8251037597656,200,200,y
23855,730.539794921875,433.334228515625,742.3587036132812,466.0501098632813,747.0142822265625,424.7534484863281,706.9051513671875,438.0846557617188,698.6173095703125,373.006103515625,702.8848876953125,286.7532043457031,200,200,y
23856,728.7783203125,433.0856323242188,741.2738037109375,465.8251647949219,745.619140625,424.4573364257813,705.455078125,437.2608642578125,697.5686645507812,372.6305847167969,701.39111328125,286.5195007324219,200,200,y
23857,728.791015625,433.30657958984375,741.2820434570312,466.1534423828125,745.4189453125,424.75531005859375,705.3428955078125,437.3525085449219,697.570556640625,373.4338989257813,701.3598022460938,286.7382202148437,200,200,y
23858,728.671142578125,433.2317504882813,741.025634765625,466.0516357421875,745.08349609375,424.5724487304688,705.3092651367188,437.36517333984375,698.0540771484375,373.1763305664063,701.5386352539062,286.6458435058594,200,200,y
23859,728.810302734375,433.1895751953125,741.1224975585938,466.0423889160156,745.39697265625,424.587890625,705.323974609375,437.1217041015625,697.980224609375,372.4338684082031,701.7456665039062,286.5746765136719,200,200,y
23860,728.760009765625,433.3428955078125,741.406005859375,466.04681396484375,745.3733520507812,424.7154541015625,705.2845458984375,437.7559814453125,700.852783203125,373.08251953125,701.5418701171875,286.76837158203125,200,200,y
23861,728.8672485351562,433.2940673828125,741.36767578125,465.9443359375,745.46728515625,424.7802734375,705.3551025390625,437.7340087890625,698.2173461914062,372.807373046875,701.5167236328125,286.70135498046875,200,200,y
23862,728.1334228515625,434.9831237792969,740.7724609375,467.3470458984375,744.7625732421875,423.5476684570313,704.7369995117188,438.9710693359375,700.072021484375,372.317138671875,700.892333984375,288.4891967773437,200,200,y
23863,728.068115234375,434.95062255859375,740.6460571289062,467.31884765625,744.7799072265625,423.6637573242188,704.5047607421875,438.9758605957031,697.5794067382812,374.3822021484375,700.8312377929688,288.4613952636719,200,200,y
23864,727.3087158203125,433.3468627929688,740.3279418945312,465.87054443359375,744.0299072265625,422.402099609375,704.3276977539062,438.4002075195313,699.0415649414062,373.17584228515625,702.94873046875,286.72430419921875,200,200,y
23865,727.41796875,433.2708740234375,740.2564697265625,465.9366455078125,744.2088623046875,424.5221557617188,704.3924560546875,437.81683349609375,696.9151611328125,372.6258239746094,700.8958740234375,286.6617736816406,200,200,y
23866,727.8076782226562,433.0168762207031,740.6917114257812,465.60003662109375,744.4552612304688,424.29345703125,704.7635498046875,437.8308410644531,697.336181640625,372.4546508789063,701.1029663085938,286.408935546875,200,200,y
23867,727.7799682617188,432.9320373535156,740.6053466796875,465.5535888671875,744.3370361328125,424.1700439453125,704.719970703125,437.8579406738281,699.4200439453125,372.30419921875,700.8672485351562,286.33221435546875,200,200,y
23868,727.8580322265625,433.0570068359375,740.349853515625,465.66705322265625,744.650390625,424.5366821289063,704.7202758789062,437.3905029296875,699.4063720703125,370.3146362304688,700.9457397460938,286.4486083984375,200,200,y
23869,727.72900390625,433.0910339355469,740.375732421875,465.65472412109375,744.548095703125,424.572998046875,704.5684814453125,437.6155395507813,697.1824340820312,372.39984130859375,701.0274658203125,286.5953674316406,200,200,y
23870,727.851806640625,432.9437561035156,740.5180053710938,465.55712890625,744.7654418945312,424.6487426757813,704.6409912109375,437.5070190429688,699.8225708007812,372.73638916015625,700.9548950195312,286.4677734375,200,200,y
23871,727.5856323242188,433.0741271972656,740.3639526367188,465.5722351074219,744.3115234375,424.5414123535156,704.412109375,437.6103515625,699.1580810546875,372.6490478515625,700.831787109375,286.5915222167969,200,200,y
23872,727.7432861328125,433.1260986328125,740.451171875,465.40911865234375,744.5200805664062,424.7810668945313,704.7205200195312,437.3826293945313,699.383544921875,372.7530517578125,700.914306640625,286.4696960449219,200,200,y
23873,727.7578125,433.0111999511719,740.5072021484375,465.2867431640625,744.4666137695312,424.4470825195313,704.8967895507812,437.32318115234375,699.2468872070312,372.8296813964844,700.727783203125,286.4068603515625,200,200,y
23874,727.781982421875,433.0208740234375,740.557373046875,465.2861328125,744.5214233398438,424.323974609375,704.790771484375,437.3817138671875,699.7810668945312,372.4163818359375,700.80126953125,286.43182373046875,200,200,y
23875,727.8623046875,432.8660888671875,740.6007080078125,465.1881713867188,744.4996948242188,424.1497802734375,704.809326171875,436.9665832519531,699.5663452148438,372.9318237304688,700.8840942382812,286.3277893066406,200,200,y
23876,727.3284912109375,435.0427856445313,739.4124755859375,466.88763427734375,744.4786987304688,423.9871826171875,704.5127563476562,439.4419555664063,696.9266967773438,371.5373229980469,700.578369140625,288.74371337890625,200,200,y
23962,705.4100341796875,436.0118713378906,712.27294921875,469.04925537109375,728.5905151367188,428.7581787109375,685.572998046875,439.7745971679688,696.8901977539062,372.3361511230469,709.2932739257812,289.630859375,200,200,y
23963,707.6749877929688,435.4108276367188,715.4173583984375,468.3113708496094,728.5593872070312,427.23052978515625,687.3118896484375,439.2005615234375,696.7402954101562,372.0547180175781,708.3431396484375,288.8555603027344,200,200,y
23964,707.9465942382812,435.3580627441406,715.8908081054688,468.2392272949219,728.9827880859375,427.1466674804688,687.6025390625,439.2584838867188,696.67333984375,371.70361328125,708.23046875,288.87677001953125,200,200,y
23965,708.4917602539062,435.32861328125,716.3583984375,468.3599548339844,729.5731201171875,426.9775695800781,688.298583984375,439.1094665527344,696.8809814453125,372.2622680664063,708.2118530273438,288.80084228515625,200,200,y
23966,708.3909301757812,435.4394836425781,716.1665649414062,468.288818359375,729.607421875,427.2176818847656,688.3660888671875,439.271240234375,697.140869140625,372.1734008789063,708.19189453125,288.77130126953125,200,200,y
23967,708.542724609375,435.161865234375,716.0755004882812,467.9909362792969,729.5297241210938,427.0368957519531,688.3489990234375,438.8201599121094,697.646484375,372.3698425292969,708.3631591796875,288.623291015625,200,200,y
23968,708.6467895507812,435.0285034179688,715.987548828125,468.086669921875,729.77978515625,427.5103454589844,688.321533203125,436.2056274414063,697.60498046875,372.53607177734375,705.439697265625,288.55157470703125,200,200,y
23969,708.61083984375,435.1394958496094,716.10009765625,468.083251953125,729.7066040039062,427.4449462890625,688.270263671875,438.5744018554688,697.2697143554688,374.9556274414063,705.7979736328125,288.66534423828125,200,200,y
23970,708.4664916992188,435.2629699707031,716.1051025390625,468.1448364257813,729.5573120117188,427.5126953125,688.1002197265625,438.7887573242188,696.5216064453125,374.8205871582031,708.5071411132812,288.71502685546875,200,200,y
23971,708.339111328125,435.3448181152344,715.7412109375,468.2359313964844,729.5289306640625,427.5454711914063,688.005615234375,438.88330078125,696.489990234375,372.6316833496094,708.2879028320312,288.8653259277344,200,200,y
23972,708.50732421875,435.2511291503906,715.7703247070312,468.2334289550781,729.6690063476562,427.5987854003906,688.066162109375,436.3544921875,697.0106201171875,372.6177368164063,708.3607177734375,288.7890319824219,200,200,y
23973,708.5699462890625,434.9679260253906,715.8868408203125,467.9001770019531,729.764892578125,427.31842041015625,688.1083374023438,436.3340759277344,696.8836059570312,371.9972534179688,706.020263671875,288.5693664550781,200,200,y
23974,708.9329833984375,433.4006958007813,714.0169677734375,466.57037353515625,730.029296875,426.67041015625,688.3110961914062,436.96685791015625,697.6475219726562,373.1033020019531,706.0927124023438,286.9237060546875,200,200,y
23975,708.8985595703125,433.3515625,715.9667358398438,466.5174560546875,730.0211791992188,426.64404296875,688.3341064453125,436.7954406738281,697.5611572265625,373.4637451171875,706.1594848632812,286.8626708984375,200,200,y
23976,708.677001953125,435.1722412109375,716.2460327148438,468.048095703125,730.0970458984375,427.5929565429688,688.2447509765625,439.2807312011719,700.2356567382812,375.0353088378906,706.2510986328125,288.6795654296875,200,200,y
23977,708.3539428710938,435.1531372070313,715.8750610351562,468.0042724609375,729.683349609375,427.40130615234375,687.9593505859375,439.30865478515625,697.5863037109375,375.0912170410156,705.9229736328125,288.600341796875,200,200,y
23978,708.2103271484375,435.2280883789063,715.77001953125,468.1215515136719,729.5491943359375,427.2381591796875,687.7818603515625,439.1438293457031,697.2386474609375,374.83502197265625,705.7490234375,288.657470703125,200,200,y
23979,708.0438842773438,435.14251708984375,715.5263671875,468.12786865234375,729.41943359375,427.4183654785156,687.5404663085938,438.7677612304688,697.443359375,374.8626708984375,708.333251953125,288.64373779296875,200,200,y
23980,707.8303833007812,435.3462829589844,715.3760375976562,468.2174682617188,728.9586181640625,427.6863403320313,687.4323120117188,439.1301879882813,699.659912109375,372.7171020507813,708.2916870117188,288.93231201171875,200,200,y
23981,707.7015991210938,435.4490051269531,715.211669921875,468.282958984375,728.9832763671875,427.8294982910156,687.298828125,439.36468505859375,699.4839477539062,372.7852478027344,708.262451171875,288.9938049316406,200,200,y
23982,707.7615966796875,435.5181274414063,715.1847534179688,468.25927734375,728.9961547851562,427.9425659179688,687.5211181640625,439.535888671875,699.4566650390625,372.5824890136719,708.2802124023438,289.0035400390625,200,200,y
23983,707.8238525390625,435.4106750488281,713.0931396484375,468.2654724121094,729.0114135742188,427.9607543945313,687.4656982421875,439.256103515625,699.2855224609375,372.5115661621094,708.44287109375,288.9033203125,200,200,y
23984,707.89013671875,435.61663818359375,715.13916015625,468.3305358886719,728.6143798828125,427.6769409179688,687.5028076171875,438.9342041015625,696.7909545898438,372.6459655761719,708.4639892578125,289.1059875488281,200,200,y
23985,707.7698364257812,435.49169921875,715.008056640625,468.1746826171875,728.5169677734375,427.455078125,687.4585571289062,438.8851318359375,696.6392211914062,372.6490478515625,708.098388671875,288.9829406738281,200,200,y
